"ID","COLLECTED_AT","COMMAND","DAY_OF_WEEK","FILE_SIZE_BYTES","IO_SIZE_BYTES","LATENCY_SECONDS","OPERATION_TYPE","RAW_LATENCY","RAW_RESPONSE","RAW_THROUGHPUT","SYSTEM_NAME","THROUGHPUT_KB_PER_SECOND","TIME_OF_DAY","WEEK_PERIOD"
"8668","2023-11-13 22:24:02.60664","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.775827","WRITE","0.775827 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.775827 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8669","2023-11-13 22:24:02.800413","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.133231","READ","0.133231 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133231 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8670","2023-11-13 22:26:01.196008","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.05382","WRITE","1.05382 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.05382 s, 948 MB/s
","948 MB/s","GCF_DD","9.48E8","OFF_HOUR","WEEKDAY"
"8671","2023-11-13 22:26:01.415537","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.173892","READ","0.173892 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.173892 s, 5.7 GB/s
","5.7 GB/s","GCF_DD","5.7E9","OFF_HOUR","WEEKDAY"
"8672","2023-11-13 22:26:02.517593","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.795109","WRITE","0.795109 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.795109 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8673","2023-11-13 22:26:02.710948","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.132904","READ","0.132904 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132904 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8674","2023-11-13 22:28:01.190514","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.04531","WRITE","1.04531 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04531 s, 956 MB/s
","956 MB/s","GCF_DD","9.56E8","OFF_HOUR","WEEKDAY"
"8675","2023-11-13 22:28:01.410379","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.168795","READ","0.168795 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.168795 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8676","2023-11-13 22:28:02.444758","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.729419","WRITE","0.729419 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.729419 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"8677","2023-11-13 22:28:02.65852","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.139915","READ","0.139915 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.139915 s, 7.1 GB/s
","7.1 GB/s","LAMBDA_DD","7.1E9","OFF_HOUR","WEEKDAY"
"8678","2023-11-13 22:30:01.282944","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.05214","WRITE","1.05214 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.05214 s, 950 MB/s
","950 MB/s","GCF_DD","9.5E8","OFF_HOUR","WEEKDAY"
"8679","2023-11-13 22:30:01.538401","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.18787","READ","0.18787 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.18787 s, 5.3 GB/s
","5.3 GB/s","GCF_DD","5.3E9","OFF_HOUR","WEEKDAY"
"8680","2023-11-13 22:30:02.63812","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.77405","WRITE","0.77405 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.77405 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8681","2023-11-13 22:30:02.850663","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.132726","READ","0.132726 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132726 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8682","2023-11-13 22:32:01.179394","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.03789","WRITE","1.03789 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03789 s, 963 MB/s
","963 MB/s","GCF_DD","9.63E8","OFF_HOUR","WEEKDAY"
"8683","2023-11-13 22:32:01.408145","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.170285","READ","0.170285 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.170285 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8684","2023-11-13 22:32:02.508884","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.785183","WRITE","0.785183 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.785183 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8685","2023-11-13 22:32:02.72451","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.137993","READ","0.137993 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.137993 s, 7.2 GB/s
","7.2 GB/s","LAMBDA_DD","7.2E9","OFF_HOUR","WEEKDAY"
"8686","2023-11-13 22:34:01.195611","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.04765","WRITE","1.04765 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04765 s, 954 MB/s
","954 MB/s","GCF_DD","9.54E8","OFF_HOUR","WEEKDAY"
"8687","2023-11-13 22:34:01.425352","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.177365","READ","0.177365 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.177365 s, 5.6 GB/s
","5.6 GB/s","GCF_DD","5.6E9","OFF_HOUR","WEEKDAY"
"8688","2023-11-13 22:34:02.539125","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.829334","WRITE","0.829334 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.829334 s, 1.2 GB/s
","1.2 GB/s","LAMBDA_DD","1.2E9","OFF_HOUR","WEEKDAY"
"8689","2023-11-13 22:34:02.734239","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.133894","READ","0.133894 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133894 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8690","2023-11-13 22:36:01.247031","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.01712","WRITE","1.01712 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01712 s, 983 MB/s
","983 MB/s","GCF_DD","9.83E8","OFF_HOUR","WEEKDAY"
"8691","2023-11-13 22:36:01.461515","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.166872","READ","0.166872 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.166872 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"8692","2023-11-13 22:36:02.49582","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.73977","WRITE","0.73977 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.73977 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"8693","2023-11-13 22:36:02.710602","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.140761","READ","0.140761 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.140761 s, 7.1 GB/s
","7.1 GB/s","LAMBDA_DD","7.1E9","OFF_HOUR","WEEKDAY"
"8694","2023-11-13 22:38:01.191506","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.04807","WRITE","1.04807 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04807 s, 954 MB/s
","954 MB/s","GCF_DD","9.54E8","OFF_HOUR","WEEKDAY"
"8695","2023-11-13 22:38:01.413379","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.169182","READ","0.169182 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.169182 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8696","2023-11-13 22:38:03.059814","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.817483","WRITE","0.817483 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.817483 s, 1.2 GB/s
","1.2 GB/s","LAMBDA_DD","1.2E9","OFF_HOUR","WEEKDAY"
"8697","2023-11-13 22:38:03.431365","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.135287","READ","0.135287 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135287 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKDAY"
"8698","2023-11-13 22:40:01.227389","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.05713","WRITE","1.05713 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.05713 s, 945 MB/s
","945 MB/s","GCF_DD","9.45E8","OFF_HOUR","WEEKDAY"
"8699","2023-11-13 22:40:01.458151","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.169573","READ","0.169573 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.169573 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8700","2023-11-13 22:40:03.050679","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.78143","WRITE","0.78143 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.78143 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8701","2023-11-13 22:40:03.406613","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.132009","READ","0.132009 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132009 s, 7.6 GB/s
","7.6 GB/s","LAMBDA_DD","7.6E9","OFF_HOUR","WEEKDAY"
"8702","2023-11-13 22:42:01.262204","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.0322","WRITE","1.0322 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.0322 s, 968 MB/s
","968 MB/s","GCF_DD","9.68E8","OFF_HOUR","WEEKDAY"
"8703","2023-11-13 22:42:01.477156","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.166773","READ","0.166773 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.166773 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"8704","2023-11-13 22:42:02.533888","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.734984","WRITE","0.734984 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.734984 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"8705","2023-11-13 22:42:02.741006","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.132541","READ","0.132541 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.132541 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8706","2023-11-13 22:44:01.197112","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.03843","WRITE","1.03843 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03843 s, 962 MB/s
","962 MB/s","GCF_DD","9.62E8","OFF_HOUR","WEEKDAY"
"8707","2023-11-13 22:44:01.420935","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.168739","READ","0.168739 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.168739 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8708","2023-11-13 22:44:02.521625","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.776588","WRITE","0.776588 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.776588 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8709","2023-11-13 22:44:02.741977","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.136645","READ","0.136645 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.136645 s, 7.3 GB/s
","7.3 GB/s","LAMBDA_DD","7.3E9","OFF_HOUR","WEEKDAY"
"8710","2023-11-13 22:46:01.166812","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.01907","WRITE","1.01907 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.01907 s, 981 MB/s
","981 MB/s","GCF_DD","9.81E8","OFF_HOUR","WEEKDAY"
"8711","2023-11-13 22:46:01.391501","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.168958","READ","0.168958 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.168958 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8712","2023-11-13 22:46:02.560651","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.789478","WRITE","0.789478 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.789478 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8713","2023-11-13 22:46:02.770715","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.1349","READ","0.1349 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.1349 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKDAY"
"8714","2023-11-13 22:48:01.282406","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.04613","WRITE","1.04613 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04613 s, 955 MB/s
","955 MB/s","GCF_DD","9.55E8","OFF_HOUR","WEEKDAY"
"8715","2023-11-13 22:48:01.502206","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.173264","READ","0.173264 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.173264 s, 5.8 GB/s
","5.8 GB/s","GCF_DD","5.8E9","OFF_HOUR","WEEKDAY"
"8716","2023-11-13 22:48:02.598686","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.786937","WRITE","0.786937 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.786937 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8717","2023-11-13 22:48:02.787474","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.133585","READ","0.133585 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133585 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8718","2023-11-13 22:50:01.18354","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.03458","WRITE","1.03458 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03458 s, 966 MB/s
","966 MB/s","GCF_DD","9.66E8","OFF_HOUR","WEEKDAY"
"8719","2023-11-13 22:50:01.410124","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.167522","READ","0.167522 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.167522 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"8720","2023-11-13 22:50:02.507738","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.786821","WRITE","0.786821 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.786821 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8721","2023-11-13 22:50:02.72885","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.140885","READ","0.140885 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.140885 s, 7.1 GB/s
","7.1 GB/s","LAMBDA_DD","7.1E9","OFF_HOUR","WEEKDAY"
"8722","2023-11-13 22:52:01.179051","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.03559","WRITE","1.03559 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03559 s, 965 MB/s
","965 MB/s","GCF_DD","9.65E8","OFF_HOUR","WEEKDAY"
"8723","2023-11-13 22:52:01.4008","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.16636","READ","0.16636 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.16636 s, 6.0 GB/s
","6.0 GB/s","GCF_DD","6.0E9","OFF_HOUR","WEEKDAY"
"8724","2023-11-13 22:52:02.483687","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.790757","WRITE","0.790757 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.790757 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8725","2023-11-13 22:52:02.69377","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.133697","READ","0.133697 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.133697 s, 7.5 GB/s
","7.5 GB/s","LAMBDA_DD","7.5E9","OFF_HOUR","WEEKDAY"
"8726","2023-11-13 22:54:01.26015","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.03408","WRITE","1.03408 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.03408 s, 966 MB/s
","966 MB/s","GCF_DD","9.66E8","OFF_HOUR","WEEKDAY"
"8727","2023-11-13 22:54:01.472952","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.16465","READ","0.16465 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.16465 s, 6.1 GB/s
","6.1 GB/s","GCF_DD","6.1E9","OFF_HOUR","WEEKDAY"
"8728","2023-11-13 22:54:02.530903","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.740147","WRITE","0.740147 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.740147 s, 1.4 GB/s
","1.4 GB/s","LAMBDA_DD","1.4E9","OFF_HOUR","WEEKDAY"
"8729","2023-11-13 22:54:02.744686","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.151132","READ","0.151132 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.151132 s, 6.6 GB/s
","6.6 GB/s","LAMBDA_DD","6.6E9","OFF_HOUR","WEEKDAY"
"8730","2023-11-13 22:56:01.221836","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.07561","WRITE","1.07561 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.07561 s, 929 MB/s
","929 MB/s","GCF_DD","9.29E8","OFF_HOUR","WEEKDAY"
"8731","2023-11-13 22:56:01.453779","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.177272","READ","0.177272 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.177272 s, 5.6 GB/s
","5.6 GB/s","GCF_DD","5.6E9","OFF_HOUR","WEEKDAY"
"8732","2023-11-13 22:56:02.50641","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.754944","WRITE","0.754944 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.754944 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8733","2023-11-13 22:56:02.70908","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.145626","READ","0.145626 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.145626 s, 6.9 GB/s
","6.9 GB/s","LAMBDA_DD","6.9E9","OFF_HOUR","WEEKDAY"
"8734","2023-11-13 22:58:01.219464","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.07442","WRITE","1.07442 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.07442 s, 930 MB/s
","930 MB/s","GCF_DD","9.3E8","OFF_HOUR","WEEKDAY"
"8735","2023-11-13 22:58:01.443725","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.170328","READ","0.170328 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.170328 s, 5.9 GB/s
","5.9 GB/s","GCF_DD","5.9E9","OFF_HOUR","WEEKDAY"
"8736","2023-11-13 22:58:02.473283","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.741818","WRITE","0.741818 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.741818 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8737","2023-11-13 22:58:02.682189","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.144353","READ","0.144353 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.144353 s, 6.9 GB/s
","6.9 GB/s","LAMBDA_DD","6.9E9","OFF_HOUR","WEEKDAY"
"8738","2023-11-13 23:00:01.390398","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.13546","WRITE","1.13546 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.13546 s, 880 MB/s
","880 MB/s","GCF_DD","8.8E8","OFF_HOUR","WEEKDAY"
"8739","2023-11-13 23:00:01.645451","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.196678","READ","0.196678 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.196678 s, 5.1 GB/s
","5.1 GB/s","GCF_DD","5.1E9","OFF_HOUR","WEEKDAY"
"8740","2023-11-13 23:00:02.711973","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.744344","WRITE","0.744344 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.744344 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8741","2023-11-13 23:00:02.923113","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.141702","READ","0.141702 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.141702 s, 7.1 GB/s
","7.1 GB/s","LAMBDA_DD","7.1E9","OFF_HOUR","WEEKDAY"
"8742","2023-11-13 23:02:01.307195","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.12644","WRITE","1.12644 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.12644 s, 887 MB/s
","887 MB/s","GCF_DD","8.87E8","OFF_HOUR","WEEKDAY"
"8743","2023-11-13 23:02:01.573214","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.207454","READ","0.207454 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.207454 s, 4.8 GB/s
","4.8 GB/s","GCF_DD","4.8E9","OFF_HOUR","WEEKDAY"
"8744","2023-11-13 23:02:02.648693","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.761454","WRITE","0.761454 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.761454 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
"8745","2023-11-13 23:02:02.864382","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.135889","READ","0.135889 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.135889 s, 7.4 GB/s
","7.4 GB/s","LAMBDA_DD","7.4E9","OFF_HOUR","WEEKDAY"
"8746","2023-11-13 23:04:01.191129","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","1.04011","WRITE","1.04011 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 1.04011 s, 961 MB/s
","961 MB/s","GCF_DD","9.61E8","OFF_HOUR","WEEKDAY"
"8747","2023-11-13 23:04:01.417685","if=/tmp/file1 of=/dev/null bs=1024000","MONDAY",,"1024000","0.177687","READ","0.177687 s","976+0 records in
976+0 records out
999424000 bytes (999 MB, 953 MiB) copied, 0.177687 s, 5.6 GB/s
","5.6 GB/s","GCF_DD","5.6E9","OFF_HOUR","WEEKDAY"
"8748","2023-11-13 23:04:02.655187","if=/dev/zero of=/tmp/file1 bs=1024000 count=976","MONDAY","1000000000","1024000","0.793425","WRITE","0.793425 s","976+0 records in
976+0 records out
999424000 bytes (999 MB) copied, 0.793425 s, 1.3 GB/s
","1.3 GB/s","LAMBDA_DD","1.3E9","OFF_HOUR","WEEKDAY"
